LECROYWR104MXi,22915,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,15-Mar-2016 07:34:03,0                 
Time,Ampl
-2.169694e-008,-0.00978906
-2.159694e-008,-0.00658919
-2.149694e-008,-0.00658919
-2.139694e-008,-0.00338931
-2.129694e-008,-0.00978906
-2.119694e-008,-0.00978906
-2.109694e-008,-0.00978906
-2.099694e-008,-0.00978906
-2.089694e-008,-0.00978906
-2.079694e-008,-0.0129889
-2.069694e-008,-0.00978906
-2.059694e-008,-0.00658919
-2.049694e-008,-0.00658919
-2.039694e-008,0.00301044
-2.029694e-008,-0.000189433
-2.019694e-008,-0.00658919
-2.009694e-008,-0.00338931
-1.999694e-008,-0.000189433
-1.989694e-008,-0.000189433
-1.979694e-008,0.00301044
-1.969694e-008,0.00301044
-1.959694e-008,0.0094102
-1.949694e-008,0.00301044
-1.939694e-008,-0.00658919
-1.929694e-008,-0.00338931
-1.919694e-008,-0.000189433
-1.909694e-008,-0.00658919
-1.899694e-008,-0.00338931
-1.889694e-008,0.00301044
-1.879694e-008,-0.00658919
-1.869694e-008,-0.0129889
-1.859694e-008,-0.00338931
-1.849694e-008,-0.00338931
-1.839694e-008,-0.000189433
-1.829694e-008,-0.000189433
-1.819694e-008,0.00301044
-1.809694e-008,-0.00658919
-1.799694e-008,-0.00338931
-1.789694e-008,-0.00658919
-1.779694e-008,-0.00338931
-1.769694e-008,-0.00658919
-1.759694e-008,-0.00658919
-1.749694e-008,-0.00978906
-1.739694e-008,-0.000189433
-1.729694e-008,-0.000189433
-1.719694e-008,-0.000189433
-1.709694e-008,-0.000189433
-1.699694e-008,-0.000189433
-1.689694e-008,-0.000189433
-1.679694e-008,-0.000189433
-1.669694e-008,0.0094102
-1.659694e-008,0.0126101
-1.649694e-008,0.0094102
-1.639694e-008,0.00621032
-1.629694e-008,-0.00338931
-1.619694e-008,0.00621032
-1.609694e-008,-0.00338931
-1.599694e-008,-0.000189433
-1.589694e-008,-0.000189433
-1.579694e-008,0.00301044
-1.569694e-008,-0.00338931
-1.559694e-008,-0.00338931
-1.549694e-008,-0.00978906
-1.539694e-008,-0.00658919
-1.529694e-008,-0.00338931
-1.519694e-008,-0.000189433
-1.509694e-008,-0.00658919
-1.499694e-008,-0.00338931
-1.489694e-008,0.00301044
-1.479694e-008,-0.000189433
-1.469694e-008,0.00621032
-1.459694e-008,-0.00338931
-1.449694e-008,-0.00658919
-1.439694e-008,-0.00338931
-1.429694e-008,0.00301044
-1.419694e-008,-0.00338931
-1.409694e-008,-0.000189433
-1.399694e-008,-0.00338931
-1.389694e-008,0.0094102
-1.379694e-008,0.00621032
-1.369694e-008,0.0094102
-1.359694e-008,0.00621032
-1.349694e-008,-0.000189433
-1.339694e-008,-0.000189433
-1.329694e-008,0.00301044
-1.319694e-008,-0.000189433
-1.309694e-008,0.00301044
-1.299694e-008,0.00301044
-1.289694e-008,0.00301044
-1.279694e-008,-0.000189433
-1.269694e-008,0.00301044
-1.259694e-008,-0.000189433
-1.249694e-008,-0.00978906
-1.239694e-008,-0.0129889
-1.229694e-008,-0.00978906
-1.219694e-008,-0.00338931
-1.209694e-008,-0.00338931
-1.199694e-008,-0.00338931
-1.189694e-008,-0.00338931
-1.179694e-008,-0.000189433
-1.169694e-008,-0.000189433
-1.159694e-008,0.00301044
-1.149694e-008,-0.00338931
-1.139694e-008,-0.00338931
-1.129694e-008,-0.00338931
-1.119694e-008,-0.00658919
-1.109694e-008,-0.00658919
-1.099694e-008,-0.000189433
-1.089694e-008,-0.000189433
-1.079694e-008,0.0094102
-1.069694e-008,0.0094102
-1.059694e-008,0.00301044
-1.049694e-008,0.00301044
-1.039694e-008,-0.000189433
-1.029694e-008,-0.000189433
-1.019694e-008,-0.000189433
-1.009694e-008,-0.00338931
-9.996942e-009,-0.00978906
-9.896942e-009,-0.0129889
-9.796942e-009,-0.00978906
-9.696942e-009,-0.00338931
-9.596942e-009,-0.00338931
-9.496942e-009,-0.00658919
-9.396942e-009,-0.00338931
-9.296942e-009,-0.000189433
-9.196942e-009,-0.00338931
-9.096942e-009,-0.00978906
-8.996942e-009,-0.00658919
-8.896942e-009,-0.00338931
-8.796942e-009,-0.000189433
-8.696942e-009,-0.000189433
-8.596942e-009,-0.000189433
-8.496942e-009,0.00621032
-8.396942e-009,0.00621032
-8.296942e-009,0.00301044
-8.196942e-009,0.00301044
-8.096942e-009,-0.000189433
-7.996942e-009,-0.00338931
-7.896942e-009,-0.00338931
-7.796942e-009,0.00301044
-7.696942e-009,0.00301044
-7.596942e-009,0.00301044
-7.496942e-009,0.00301044
-7.396942e-009,-0.000189433
-7.296942e-009,-0.00338931
-7.196942e-009,-0.000189433
-7.096942e-009,0.00301044
-6.996942e-009,-0.000189433
-6.896942e-009,-0.00338931
-6.796942e-009,-0.00338931
-6.696942e-009,0.00301044
-6.596942e-009,0.00621032
-6.496942e-009,0.00621032
-6.396942e-009,0.00301044
-6.296942e-009,-0.00978906
-6.196942e-009,-0.0129889
-6.096942e-009,-0.0129889
-5.996942e-009,-0.0161888
-5.896942e-009,-0.0129889
-5.796942e-009,-0.00978906
-5.696942e-009,-0.00658919
-5.596942e-009,-0.00338931
-5.496942e-009,0.00301044
-5.396942e-009,-0.00338931
-5.296942e-009,-0.00658919
-5.196942e-009,0.00301044
-5.096942e-009,-0.00658919
-4.996942e-009,-0.00338931
-4.896942e-009,-0.00338931
-4.796942e-009,-0.000189433
-4.696942e-009,-0.000189433
-4.596942e-009,-0.00338931
-4.496942e-009,-0.00978906
-4.396942e-009,-0.00978906
-4.296942e-009,-0.00978906
-4.196942e-009,-0.00658919
-4.096942e-009,-0.0129889
-3.996942e-009,-0.00978906
-3.896942e-009,-0.0129889
-3.796942e-009,-0.00338931
-3.696942e-009,-0.000189433
-3.596942e-009,0.00301044
-3.496942e-009,-0.00338931
-3.396942e-009,0.00301044
-3.296942e-009,-0.000189433
-3.196942e-009,-0.000189433
-3.096942e-009,-0.000189433
-2.996942e-009,0.00301044
-2.896942e-009,-0.00658919
-2.796942e-009,-0.0129889
-2.696942e-009,-0.0129889
-2.596942e-009,-0.00658919
-2.496942e-009,-0.00658919
-2.396942e-009,-0.00338931
-2.296942e-009,-0.00658919
-2.196942e-009,-0.00978906
-2.096942e-009,-0.00978906
-1.996942e-009,-0.00658919
-1.896942e-009,-0.00658919
